filename,duration,mean_pitch,std_pitch,voiced_ratio,mean_intensity,std_intensity,mean_f1,std_f1,mean_f2,std_f2,mean_f3,std_f3,mean_tilt,std_tilt,filepath,type
"US_ball, Baby 4_16.034320085213878",1.6410625,5.390633544623028,0.29494640930093063,0.2981366459627329,69.60779150098544,6.197206347190338,633.6540413565565,174.21413112522592,1364.5303953498371,283.7103703750535,2674.9647373528774,577.6932679854275,233.8682968862929,66.19420035697807,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_ball, Baby 4_16.034320085213878.wav",IDS
CA_Baby 3214_81.53152246997749,3.7011875,5.401832368575997,0.5896373664849552,0.3569482288828338,61.05382594180567,7.307112443031729,587.6892936837716,117.12225385134307,1507.2125697130489,326.1160073721578,2480.1211391322663,313.1461868907636,175.45095224595886,60.41215436040864,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 3214_81.53152246997749.wav,IDS
CA_Baby 2936_144.59510648926303,2.89175,5.21535751098514,0.29791402725626986,0.5979020979020979,56.66627884569323,7.503800044420386,667.9860408640628,111.1138715735697,1583.1118201261158,516.1163924335824,2792.3130678518205,286.27928382718835,171.1773034622931,76.52534888029388,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 2936_144.59510648926303.wav,IDS
US_Baby 4_201.6290743132863,4.04875,5.189744655087944,0.3007385105069164,0.6708229426433915,59.49817347352319,6.656753364800835,528.0412019525181,157.54440274507658,1546.106072455303,597.2741776571196,2720.2989334042845,432.5653385387858,226.6242369346134,56.595028538612695,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_Baby 4_201.6290743132863.wav,IDS
CA_Baby 2077_486.724412738805,2.3085625,5.257736961130961,0.4437168815715875,0.23348017621145375,57.73050222079909,7.263303318717341,677.8554736010241,138.4757447264522,1785.7225490732612,505.8511228252384,2846.660932320553,329.0634604608869,124.68984920866414,56.249798891772606,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 2077_486.724412738805.wav,IDS
US_Baby 5_193.0114402841952,3.48725,5.484011689067284,0.18403523566152505,0.4927536231884058,76.06150180846619,7.552117354343274,560.0294956660728,151.2571649789871,1595.7899932732219,530.8098799226202,2717.6057997697703,598.0970430011746,174.85261711157167,100.2553661558175,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_Baby 5_193.0114402841952.wav,IDS
CA_Baby 2077_543.2879661852369,4.1679375,5.133934067972337,0.10489979014834425,0.45036319612590797,51.99846233050112,6.470591404141509,696.5433107635738,121.76552681879564,1626.0090364206826,362.03951575456745,2782.391230088675,347.1510808839808,150.24335068544568,73.87431683113212,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 2077_543.2879661852369.wav,IDS
CA_Baby 2077_681.3154526508381,3.1190625,5.212025496151409,0.37386390819778054,0.2435064935064935,48.96577069975916,6.357051546813951,639.5503708465603,139.34164467323632,1560.7147403412412,516.8416664129165,2984.4068352758222,318.2530573383799,134.6954966801807,65.35918760873516,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 2077_681.3154526508381.wav,IDS
CA_Baby 2936_147.46686891933587,3.54625,5.1562639354980675,0.32990841080793154,0.5071225071225072,56.92465473742205,6.8042983064760305,657.7650892170361,128.85519595734638,1690.7325690525624,425.0519263002314,2751.7803846827114,423.4605862548579,170.85235183460375,74.14678480102754,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 2936_147.46686891933587.wav,IDS
"CA_cup, Baby 2077_107.85705677543913",3.09525,5.738398327232842,0.28465160453740057,0.3431372549019608,55.263223004129046,6.563242380591789,588.8340226174553,165.53182897997647,1812.2275665584627,501.1983951635198,3020.06458280628,261.674997340031,136.16466279537562,61.08959354269464,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_cup, Baby 2077_107.85705677543913.wav",IDS
US_Baby 5_104.18135306605845,2.858125,5.52252618767068,0.20286203648987883,0.5106382978723404,79.0704064711032,5.010251238474583,586.4344281954754,180.80530041024346,1715.0109007548015,502.255830959524,2771.138735629732,518.1871795819565,209.1582336083128,54.13716611988911,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_Baby 5_104.18135306605845.wav,IDS
CA_Baby 4510_614.102959313815,1.9941875,5.53727758141893,0.2563654469116233,0.42346938775510207,57.07551415099614,8.194946287450033,473.663440017984,104.49942091537427,1629.4521682916659,522.21906725231,2968.7695982054406,381.05855563145485,109.12037228509823,70.66894099447747,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 4510_614.102959313815.wav,IDS
US_Baby 4_502.7916898800839,3.3335625,5.165351585244008,0.2199413594125742,0.5848484848484848,59.05910626916597,5.9156657053565045,552.4616489647443,134.26568926946356,1677.4156149326768,482.6456124309252,2880.8888521250565,405.72292256192895,221.04934699377156,67.26306329315005,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_Baby 4_502.7916898800839.wav,IDS
US_Baby 5_188.7230603647254,3.0081875,5.393881980551998,0.3510016989872161,0.5993265993265994,72.57185978800806,7.666018082999386,551.3037454069813,142.7476073487685,1773.2758737803056,616.3859338236788,3012.9381613891555,461.43161037645825,190.9968374053581,78.48147625982348,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_Baby 5_188.7230603647254.wav,IDS
CA_Baby 2936_192.8653554888671,1.810625,5.474222076850554,0.3651161237730006,0.449438202247191,62.32460592280425,9.134249847975287,615.2527952523484,107.47726990132948,1233.5479894614887,416.4872594620828,2691.3349637874335,397.7837270083086,137.76507178704733,83.24707263516082,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 2936_192.8653554888671.wav,IDS
CA_Baby 2936_335.3282845753848,1.36475,5.3708475979076775,0.24346634712650866,0.2556390977443609,56.79823463988233,5.422693145693578,647.0128022759833,177.83490846056063,1559.867706372512,397.94222695721487,2577.6217685486113,415.5770373531387,121.68220471536426,64.0302113995496,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 2936_335.3282845753848.wav,IDS
US_Baby 5_172.08192734715217,2.4835625,5.339007607383652,0.1747565510335266,0.5061224489795918,75.2033816315919,6.230500844653626,448.5995486216953,119.27710804979029,1381.1315142242388,756.820428566954,2842.4265415879736,371.2016443466024,217.1602988083267,68.73532164486798,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_Baby 5_172.08192734715217.wav,IDS
"CA_cup, Baby 4547 at 402.557",1.6936875,5.331794326224122,0.5410837460261667,0.3072289156626506,56.62012455918206,8.053903880061615,675.0036729426799,223.13710243771857,1864.0362061664987,405.98515756018963,2838.5382027358805,329.15652840349895,106.17375702353972,50.43609285317506,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_cup, Baby 4547 at 402.557.wav",IDS
CA_Baby 4510_750.1077485865037,2.74625,5.549228718792798,0.3332099898299055,0.36900369003690037,52.326409012883666,7.230657267343153,562.2970638702873,178.36765570838722,1901.0050534605705,659.1135846841369,2957.9518913833713,384.571775053859,118.8299748881868,66.82640477745416,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 4510_750.1077485865037.wav,IDS
US_Baby 4_436.27456184312365,3.715,5.371416468279218,0.06589909545372545,0.6630434782608695,63.662675700949215,6.627258679641904,493.3988188630388,135.77991802312303,1541.227563379511,512.0616278543513,2892.267518347581,470.245418796916,245.68308384201035,74.09284030360658,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_Baby 4_436.27456184312365.wav,IDS
US_Baby 4_198.62539651017852,3.0236875,5.306884544821703,0.2307377267803314,0.27424749163879597,57.96758244657543,7.000410755536906,517.1924679026006,156.8236369728937,1491.0811744988043,354.5912150309606,2663.254895309302,710.095954153003,185.66315283627821,59.883282183120826,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_Baby 4_198.62539651017852.wav,IDS
"US_shoe, Baby 4_102.45853567202916",3.262125,5.330253767428194,0.22091826018279245,0.39009287925696595,62.22624625824069,6.542128304833224,451.15267541307406,93.54897249583193,1646.4938671707298,498.5204557220802,2854.3113302720326,469.9237413682094,196.45305916916013,76.72681174056305,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_shoe, Baby 4_102.45853567202916.wav",IDS
"CA_train, Baby 3214_391.50393768367746",2.0009375,5.485209710126811,0.244362576167556,0.5634517766497462,54.8453655260099,6.976124991976003,589.2302952168988,115.20815968389584,1805.7005703570067,577.2218065659989,2792.490168239651,301.55698891812534,177.87789095258373,83.42533477542,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_train, Baby 3214_391.50393768367746.wav",IDS
CA_Baby 2936_228.4663124964059,4.685,5.436098031632305,0.3817019651557895,0.7311827956989247,55.109806640821496,8.068304343903316,524.5373188444962,123.28701556368362,1268.0227632763604,637.1128378421963,2890.454478552037,277.08946645973157,186.0806220854356,62.79567999615625,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 2936_228.4663124964059.wav,IDS
"CA_shoe, Baby 1266_268.5571572972691",2.279875,5.582788820818025,0.31602839995303555,0.48214285714285715,60.6001039040677,5.39079171188512,575.1825025014234,165.72651644606415,1542.5901395816452,463.6120617340297,2707.091408024172,366.0034722364775,110.67182475834197,94.32764572875143,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_shoe, Baby 1266_268.5571572972691.wav",IDS
CA_Baby 2936_3.5141170515042672,6.6081875,5.521887728335814,0.3209586890639663,0.365296803652968,55.82766508011461,7.365170549752129,649.0731374354383,205.83827493651873,1622.882293248919,503.05255755468716,2673.8017697993246,415.47130883034504,114.74128653715177,69.86151261783967,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 2936_3.5141170515042672.wav,IDS
CA_Baby 2077_14.879063232058567,3.810375,5.286245289119963,0.3991776423368439,0.30687830687830686,53.1579402872813,5.56349603883745,589.7744201627416,127.36066566584397,1558.325987968657,549.8969502374955,2701.7935999456745,447.4122235820901,156.75055141009133,74.54719329892679,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 2077_14.879063232058567.wav,IDS
"US_whisk, Baby 4_342.74093378124553",2.928375,5.34679703938487,0.2508295948860702,0.5294117647058824,61.92791402920048,4.9241244230114924,534.7496306422801,141.8489314290593,1650.0598983263826,580.5063891429085,2898.5395309701803,379.6518673789374,216.15509594086092,63.63215978745152,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_whisk, Baby 4_342.74093378124553.wav",IDS
US_Baby 4_345.6492426006938,3.5004375,5.170874909744841,0.21959767325559335,0.3025936599423631,62.43307242189759,7.002525946950102,598.7819430284741,143.99289674854072,1293.882731476673,327.5412285902437,2689.33691956838,600.5661370597778,218.4602760812556,58.82564054581439,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_Baby 4_345.6492426006938.wav,IDS
"CA_cup, Baby 3214_38.59791647608294",2.8879375,5.006088413553692,0.46423417325563626,0.1543859649122807,53.981987294776516,7.408971197690628,601.5625544113943,209.04216183565572,1495.3463297398011,223.55699758970513,2671.853414420615,244.2409041407248,153.07893665676588,57.44969460245209,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_cup, Baby 3214_38.59791647608294.wav",IDS
"US_yeast, Baby 5_347.82013131422985",1.89975,5.563629621042079,0.14849676693937952,0.7258064516129032,77.64969723643443,6.347558424070423,442.6940731255211,169.05884281122167,1383.40763688491,353.9026861141742,2619.8874724759658,512.2657421283144,211.15595925415298,77.81957851908058,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_yeast, Baby 5_347.82013131422985.wav",IDS
"CA_shoe, Baby 4510_534.6349019034208",2.966,5.604098308826009,0.3488850106102918,0.3651877133105802,54.42121119341546,6.256013977559669,712.7164782799825,250.9287848571726,1654.767313299163,517.3833576272453,2860.389538009268,509.7238333089736,116.31576207072847,78.36693001787098,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_shoe, Baby 4510_534.6349019034208.wav",IDS
"US_shoe, Baby 4_82.97503226141973",4.287125,5.1655636842621835,0.3057874644492586,0.48,63.24318922371039,6.509272599212283,515.1344102591471,122.19411405625893,1495.2218291304628,474.97925735356046,2867.1065889680035,517.5014244941841,232.67759803755172,74.81456237760834,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_shoe, Baby 4_82.97503226141973.wav",IDS
CA_Baby 1266_297.497131311381,2.882125,5.546335019554046,0.36736282658090064,0.6280701754385964,59.61374674261037,5.574405578570931,562.2880783877172,130.02262365730783,1672.583024077236,355.59443721744174,2828.413970397361,503.05383096936754,157.32309502376188,57.067306104800394,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 1266_297.497131311381.wav,IDS
CA_Baby 2077_879.5171532966713,2.451625,5.448298374309401,0.33816206238417595,0.45041322314049587,57.12671689438705,5.542091507885854,599.0067582084771,147.77926836762597,1669.8793100473151,369.18174908028436,2792.4537210742565,344.79612901364425,152.0007145206438,75.06061387923313,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 2077_879.5171532966713.wav,IDS
CA_Baby 2077_287.0942149788068,2.9760625,5.2953120928522,0.3180427663206661,0.2789115646258503,55.22238568207675,6.039731899875464,602.8407279873771,113.87258296802882,1449.1136546815555,522.565007183614,2996.051992672353,290.5502475851504,171.69011069939353,55.440483441539136,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 2077_287.0942149788068.wav,IDS
CA_Baby 2936_99.56910174909278,2.520125,5.418693398441629,0.3294443089295876,0.42168674698795183,57.53532768962952,7.79474790065253,606.6851533452889,143.72771401234138,1392.4048756282193,496.86526105839914,2562.292473714549,459.185195417095,140.1612060621448,85.73426559652475,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 2936_99.56910174909278.wav,IDS
"US_train, Baby 4_324.2806594621357",2.57075,5.297579586938375,0.19858477382850165,0.4448818897637795,59.247448663572435,7.567703116602918,497.027111407662,185.75845124577287,1665.3517851126492,476.13825554583735,3025.6560302779767,346.0916129032474,195.71772718456253,57.16941014163996,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_train, Baby 4_324.2806594621357.wav",IDS
CA_Baby 2936_417.8743349932715,1.647375,5.503973969096781,0.38892493479060203,0.5279503105590062,68.98603246058482,6.279393724869452,609.8090757382647,109.85785215176006,1626.0252454289339,380.91262475158845,2478.1928554193014,344.7569628491087,149.8803978580322,80.24941758556598,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 2936_417.8743349932715.wav,IDS
CA_Baby 2077_900.3117780947271,3.38125,5.566466252367505,0.45083207746296466,0.2955223880597015,57.183659019800835,7.453896844174946,539.0282289421432,117.83425125727584,1655.2344643000372,520.7869900944845,2828.560330227082,373.6944760683923,127.45357849720382,76.25953091192319,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 2077_900.3117780947271.wav,IDS
CA_Baby 1266_154.14809393032257,2.08475,5.5405590694560365,0.4450845731180971,0.48292682926829267,55.201635028017925,7.872590074296118,449.9643395561549,60.744530289598536,1776.3988560822302,499.37153980451967,3123.704005863699,333.13355232241975,139.45169931192422,61.10709209047516,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 1266_154.14809393032257.wav,IDS
"CA_train, Baby 2077_401.6461644731435",2.57075,5.355881710083883,0.3216344714765294,0.4015748031496063,54.772428156010385,7.0896894195370805,579.5044895802557,134.53230786715787,2077.7354839601394,451.99736202475077,3067.836686602185,250.14623335897593,152.53982601733045,68.6597567047431,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_train, Baby 2077_401.6461644731435.wav",IDS
CA_Baby 2077_740.8185060018474,2.8568125,5.295873666921962,0.3112467157502458,0.3120567375886525,57.56994917753753,5.8776229174202905,620.4083812844278,156.37318527980113,1947.989769202176,373.4307323125643,2739.494769514567,467.79866406177587,145.65494368993612,75.023761686035,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 2077_740.8185060018474.wav,IDS
CA_Baby 1810_792.9934263350068,1.83,5.5186836466596025,0.24808228617919154,0.5666666666666667,56.31824535015643,6.28134853295255,679.1925299293464,134.39454978138906,1702.2440925263816,535.4684621595633,3075.7803142525904,310.8378684420179,167.4268459089026,99.08644689210423,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 1810_792.9934263350068.wav,IDS
"US_block, Baby 4_494.49767506211765",4.2633125,5.156223740210224,0.2832551099472494,0.541371158392435,60.418536143641056,6.77418613250954,499.9289868621282,105.17317407348001,1650.2319687976972,498.7054736737191,2920.642963837575,325.43872950311356,220.92112074149915,55.450379114976634,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_block, Baby 4_494.49767506211765.wav",IDS
"CA_ball, Baby 3214_155.2472667014158",3.14475,5.229135147801334,0.38117045103312586,0.26366559485530544,62.12558084989876,8.523619433811614,706.9330745127777,124.12062310924587,1192.378964276116,281.9633977024085,2701.919527201467,244.3891755683881,165.47551469407935,73.72378266906547,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_ball, Baby 3214_155.2472667014158.wav",IDS
US_Baby 4_189.90045545569708,4.477875,5.199587340520696,0.23778524325995692,0.7252252252252253,62.390154160956904,6.151185921531595,472.29635158257105,149.47109058761393,1399.405362532445,493.21963605750864,2785.1848450718458,429.2674672451447,242.44463609716314,56.83073881224936,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_Baby 4_189.90045545569708.wav,IDS
CA_Baby 2077_787.8539591923895,1.927125,5.6781937691954285,0.2545085389056439,0.36507936507936506,53.358297325517434,7.810659578619492,626.759589449911,100.89049750329792,1767.4391593108644,540.6485875983467,2977.2336209212126,308.0569105640071,174.28201448418665,49.43606502501947,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 2077_787.8539591923895.wav,IDS
CA_Baby 1266_162.60786237046568,2.988125,5.506779501050863,0.402624080154151,0.4271186440677966,60.168998010056896,6.906944667222033,468.6614264038264,79.03506055387027,1421.819573453839,544.6198176821367,3035.040713349928,387.6024868810345,122.16079847245335,73.2991756989437,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 1266_162.60786237046568.wav,IDS
US_Baby 5_89.85002439231228,1.711125,5.7569038844995015,0.24840450636184766,0.6607142857142857,75.79925800852008,6.768170484861969,659.662150745785,154.35398626572055,1727.1350114242805,451.57340895894964,2769.9333369877086,499.1079409095063,203.99987047162983,36.83184777623493,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_Baby 5_89.85002439231228.wav,IDS
"CA_ball, Baby 2936_296.0815847200069",2.4963125,5.4902225374715465,0.29390914321148737,0.5975609756097561,61.4702311489393,7.315355196115416,597.8093618705591,159.56251203849834,1481.8748475735124,516.2306359603024,2617.4553107601864,550.5903255383172,163.6167157179993,78.03992022945242,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_ball, Baby 2936_296.0815847200069.wav",IDS
CA_Baby 1810_1148.7826767146175,1.50625,5.490594406197567,0.25164963456876344,0.3877551020408163,51.72958658492544,8.267316316559388,625.794248653984,142.50378514132453,1918.3000625409613,298.00398042200703,2984.019705011933,418.3056468055833,122.17052754993975,63.17455322573969,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 1810_1148.7826767146175.wav,IDS
US_Baby 5_202.56565007451687,4.128875,5.360167686063622,0.2426446235859899,0.5941320293398533,76.81956676946163,7.553244760221851,612.3489031237518,139.87077079914587,1508.3994107563944,465.2369397833842,2720.44973375309,515.8363710240368,228.14959724949549,81.1541109100174,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_Baby 5_202.56565007451687.wav,IDS
CA_Baby 2936_155.95953433497698,3.60125,5.303214485410833,0.42615842126670544,0.6302521008403361,57.52448912564492,7.761351537683105,730.735219118983,157.62123504751128,1636.392970454865,453.27301546127,2567.7429897073416,443.4942104176547,149.97614735610287,69.11257281575139,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 2936_155.95953433497698.wav,IDS
CA_Baby 2936_316.2384873069083,3.341125,5.358376205643565,0.20810399154215461,0.3323262839879154,48.55129439998927,6.7472171556302465,854.2943200839143,209.63248464092018,2022.8272041971627,364.3021278632305,3003.737291409636,344.95961452224435,79.33304619044763,39.77063563697194,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 2936_316.2384873069083.wav,IDS
US_Baby 4_458.45182670125496,3.0951875,5.226738904815882,0.1300152169307541,0.5326797385620915,65.20002810024273,6.885527300384032,547.4382821079929,100.51084596442062,1340.6081112073493,359.51937852125445,2654.2193209225024,651.4398708089512,240.55393984598518,90.40138230113827,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_Baby 4_458.45182670125496.wav,IDS
CA_Baby 4510_639.5356066570439,2.3075625,5.4232568281113505,0.19881494898212812,0.43612334801762115,54.67699147136894,5.951605502415993,559.7064043650342,143.99183539466532,1578.1973679507603,511.5189475715063,2929.4430867132737,391.27951462662185,133.63759826030156,78.98681336641279,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 4510_639.5356066570439.wav,IDS
"US_ball, Baby 5_379.32423854994346",2.3674375,5.709810401359782,0.1317572232205047,0.7811158798283262,79.31701242801428,7.849956065213837,435.40472450594643,118.30280503720326,1170.71054306736,403.093693737318,2443.403560919481,576.0495957277681,268.3506360826595,69.77457751911263,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_ball, Baby 5_379.32423854994346.wav",IDS
CA_Baby 2077_653.2399541887826,3.2171875,5.553544648686816,0.490937979328591,0.41509433962264153,59.13898893939797,7.066535262549253,613.1097202200438,156.11601938081142,1882.3736595078708,505.38164917084896,2864.1424284474647,366.9385934037687,119.90837731143029,86.11449938604508,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 2077_653.2399541887826.wav,IDS
US_Baby 4_154.80632070178874,3.5573125,5.276643852516443,0.16529996037321426,0.45170454545454547,61.037210020983466,5.394105078651313,529.4191482460475,156.0249454087172,1737.9433690581202,591.0902013734351,2843.200173518406,548.854174439437,219.52898579458994,64.64155244186935,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_Baby 4_154.80632070178874.wav,IDS
CA_Baby 4510_542.4133794672472,2.4150625,5.472976440387449,0.36804966964014413,0.3025210084033613,54.75369320076714,6.141615789513989,554.237896659573,93.019909796585,1619.8594465329686,275.6258378204788,2756.8023520059555,367.4701569897546,115.1072097120255,71.50314260200565,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 4510_542.4133794672472.wav,IDS
CA_Baby 2936_406.04803014416336,2.57075,5.593170793289344,0.32231499017501375,0.5551181102362205,60.794731406800395,7.081283635802197,567.2877238981738,130.15735252198118,1411.177515690318,669.2222664477613,2726.628931550824,524.5360521196328,137.65640322496898,73.6687241549996,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 2936_406.04803014416336.wav,IDS
US_Baby 4_537.4713818314366,2.688125,5.335213429568035,0.19961425294746496,0.6452830188679245,62.45358083861884,6.047945180694303,462.31533993593024,135.45670967779833,1483.5806843160822,452.01964115334613,2724.272126711071,409.0148236727163,238.06286170047937,62.919944347237745,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_Baby 4_537.4713818314366.wav,IDS
CA_Baby 2077_639.308111816499,3.071375,5.297898551457404,0.38078730829035934,0.2993421052631579,48.75404976077125,6.731144059991905,612.277913178277,107.71856072050333,2179.3757261646274,423.6650116179599,3057.4206412840867,234.37134199205636,152.651898927352,40.919278422130304,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 2077_639.308111816499.wav,IDS
CA_Baby 1810_880.1674289728155,3.0098125,5.350011210984024,0.12646913318133374,0.6296296296296297,58.25317131787448,7.040421624644637,615.5366977849391,122.89043888101052,1540.950844579989,455.9392928632511,3005.9450358844,209.6853749742337,178.71570421741225,104.9583158127916,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 1810_880.1674289728155.wav,IDS
US_Baby 4_532.1076975332735,5.38375,5.235948099960516,0.17314860442043212,0.4934579439252336,62.46553243498031,7.351024233869463,487.8966813191908,126.60363205093117,1526.2173785547327,456.245127910859,2488.8100894317786,562.0303348907703,206.12832016690962,88.58939752692281,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_Baby 4_532.1076975332735.wav,IDS
US_Baby 4_527.5306735604257,4.5970625,5.197286359577979,0.27984903523779364,0.6228070175438597,62.38631329802229,6.550347866787419,578.5835803873578,213.57811090722385,1351.9665153548378,377.8094389565424,2627.4120493497194,451.252713646112,224.9945751225223,72.09475790795835,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_Baby 4_527.5306735604257.wav,IDS
"US_ball, Baby 4_36.49519137179645",1.9748125,5.239636632349009,0.310691014437371,0.41237113402061853,59.374856472510636,5.614171992638289,597.6358495789033,103.9329777255385,1383.1351146335842,327.96639743585735,2925.0383190618377,451.7695902419559,223.8192332847908,59.979417207170734,"../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/US_ball, Baby 4_36.49519137179645.wav",IDS
CA_Baby 2077_298.43773570482466,3.572,5.442792771674711,0.34645592463541613,0.4322033898305085,47.17341910823783,6.46201297865433,543.1582971968842,122.31560912784667,1815.08281796348,443.19294314950594,2898.640690835827,310.6713870310301,166.94659344355705,53.928412885739974,../../../../../../../../Evaluation_Protocol/Code/IDS_Stimuli/wav_16kHz/IDS/CA_Baby 2077_298.43773570482466.wav,IDS
